period,period_dot,class
0.5314,,RADIO PULSAR
1.7419,,RADIO PULSAR
0.815181103,1.34014E-15,RADIO PULSAR
0.005084174,8.8E-21,RADIO PULSAR
0.222366515,1.16047E-17,RADIO PULSAR
0.166115573,4.24423E-14,RADIO PULSAR
0.425897254,2.86494E-15,RADIO PULSAR
,,RADIO PULSAR
0.651185384,4.45E-16,RADIO PULSAR
0.535828895,8.7E-18,RADIO PULSAR
0.630512647,8.8535E-16,RADIO PULSAR
0.334959966,5.94494E-14,RADIO PULSAR
1.431066414,7.71E-16,RADIO PULSAR
0.003617993,7.5E-21,RADIO PULSAR
1.083513514,1.421E-15,RADIO PULSAR
1.334449858,8.89E-16,RADIO PULSAR
3.465037783,4.919E-15,RADIO PULSAR
0.258911997,1.27125E-14,RADIO PULSAR
1.840985907,3.78E-15,RADIO PULSAR
1.20716484,8.25E-17,RADIO PULSAR
0.532974706,8.98312E-17,RADIO PULSAR
0.473870558,8.8892E-17,RADIO PULSAR
0.283900964,1.516E-17,RADIO PULSAR
1.319373385,1.231E-16,RADIO PULSAR
0.004631196,3.63E-21,RADIO PULSAR
0.00409,6E-21,RADIO PULSAR
0.593533613,7.08E-16,RADIO PULSAR
0.245974769,1.54227E-14,RADIO PULSAR
1.208694246,8.63E-16,RADIO PULSAR
0.528352163,1.35784E-14,RADIO PULSAR
0.5049,,RADIO PULSAR
0.546824158,7.67965E-14,RADIO PULSAR
2.420770978,1.0995E-15,RADIO PULSAR
3.449384953,6.889E-15,RADIO PULSAR
0.761889236,3.05E-16,RADIO PULSAR
0.377578026,1.7E-17,RADIO PULSAR
2.14534,,RADIO PULSAR
0.31976,,RADIO PULSAR
0.178431524,1.30699E-13,RADIO PULSAR
4.729,,RADIO PULSAR
0.409050865,6.427E-16,RADIO PULSAR
1.797962,,RADIO PULSAR
0.193404571,1.05616E-15,RADIO PULSAR
0.476622836,1.99573E-15,RADIO PULSAR
0.490506513,1.19317E-16,RADIO PULSAR
0.275641499,1.52582E-16,RADIO PULSAR
2.788917894,1.49013E-13,RADIO PULSAR
0.003934524,7.0237E-21,RADIO PULSAR
0.541421159,1.27E-16,RADIO PULSAR
0.813690303,8.1098E-15,RADIO PULSAR
0.005767407,8.65E-21,RADIO PULSAR
2.843850385,7.65E-15,RADIO PULSAR
0.645302469,1.8271E-14,RADIO PULSAR
0.003907,,RADIO PULSAR
1.382449103,9.60049E-16,RADIO PULSAR
6.27,,RADIO PULSAR
0.041009824,5.25E-20,RADIO PULSAR
2.857,,RADIO PULSAR
0.00265,,RADIO PULSAR
0.589195503,5.395E-15,RADIO PULSAR
1.077647295,1.0648E-15,RADIO PULSAR
2.50566,,RADIO PULSAR
1.002,,RADIO PULSAR
0.003788156,9.555E-21,RADIO PULSAR
0.41034,,RADIO PULSAR
2.303299082,5.1E-16,RADIO PULSAR
0.621976245,2.25E-16,RADIO PULSAR
2.306152697,1.60835E-13,RADIO PULSAR
0.004872766,9.12E-21,RADIO PULSAR
0.931210095,1.2587E-15,RADIO PULSAR
1.015257392,5.594E-16,RADIO PULSAR
0.515167051,5.641E-15,RADIO PULSAR
1.05814817,1.047E-15,RADIO PULSAR
1.30022,,RADIO PULSAR
0.200980202,6.42917E-16,RADIO PULSAR
0.062452896,9.56E-20,RADIO PULSAR
0.196626814,9.02244E-15,RADIO PULSAR
2.03864,,RADIO PULSAR
0.519263406,1.798E-16,RADIO PULSAR
0.004813529,,RADIO PULSAR
0.466962555,5.2E-18,RADIO PULSAR
0.435060255,2.197E-14,RADIO PULSAR
0.591417586,7.982E-16,RADIO PULSAR
0.498149073,1.42E-17,RADIO PULSAR
0.651512094,5.46E-16,RADIO PULSAR
0.02073236,4.27162E-18,RADIO PULSAR
0.002977819,1.5237E-21,RADIO PULSAR
0.78552185,3.436E-17,RADIO PULSAR
0.915803497,6.537E-16,RADIO PULSAR
0.66587862,5.67E-17,RADIO PULSAR
0.883331781,3.2275E-15,RADIO PULSAR
0.084702615,1.31E-19,RADIO PULSAR
0.00414,,RADIO PULSAR
1.0582,,RADIO PULSAR
0.024497389,9.611E-19,RADIO PULSAR
1.333964994,1.773E-15,RADIO PULSAR
0.851013803,4.3E-16,RADIO PULSAR
1.124835743,7.7956E-16,RADIO PULSAR
0.326279453,8.17E-18,RADIO PULSAR
1.202851754,2.62296E-15,RADIO PULSAR
1.5218,,RADIO PULSAR
1.51926,,RADIO PULSAR
0.6318,,RADIO PULSAR
1.360737688,1.841E-15,RADIO PULSAR
0.0943,,RADIO PULSAR
1.063,,RADIO PULSAR
1.618,,RADIO PULSAR
3.784,,RADIO PULSAR
1.609019996,9.164E-16,RADIO PULSAR
1.83246,,RADIO PULSAR
0.932692953,6.12603E-14,RADIO PULSAR
1.011002453,2.14126E-15,RADIO PULSAR
0.002544738,,RADIO PULSAR
0.452785073,5.7E-16,RADIO PULSAR
0.005442975,,RADIO PULSAR
0.00547,,RADIO PULSAR
0.002166,,RADIO PULSAR
0.0044,,RADIO PULSAR
0.002389421,1.858E-20,RADIO PULSAR
0.07179,,RADIO PULSAR
1.077395092,8.1E-16,RADIO PULSAR
0.405737,,RADIO PULSAR
0.307682865,3.10989E-15,RADIO PULSAR
1.358726763,2.09E-15,RADIO PULSAR
0.01802,,RADIO PULSAR
0.55795348,1.48106E-16,RADIO PULSAR
0.565369345,9.072E-17,RADIO PULSAR
0.01133,,RADIO PULSAR
0.343402158,1.8942E-15,RADIO PULSAR
0.006133167,2.97397E-20,RADIO PULSAR
0.27951,,RADIO PULSAR
1.00987667,3.41E-16,RADIO PULSAR
3.073783259,3.74364E-14,RADIO PULSAR
0.426676787,1.711E-18,RADIO PULSAR
0.281399143,6.17E-18,RADIO PULSAR
1.073877742,3.3574E-15,RADIO PULSAR
1.004592529,4.9517E-16,RADIO PULSAR
0.823700981,1.44E-15,RADIO PULSAR
1.657428783,3.4811E-15,RADIO PULSAR
0.0026,,RADIO PULSAR
1.2712,,RADIO PULSAR
1.665665231,1.08257E-14,RADIO PULSAR
0.947255811,7.2E-16,RADIO PULSAR
1.098580609,6.4576E-15,RADIO PULSAR
0.582126,,RADIO PULSAR
0.421794,,RADIO PULSAR
2.0915,,RADIO PULSAR
0.842408,,RADIO PULSAR
0.004816275,4.867E-21,RADIO PULSAR
0.602227,,RADIO PULSAR
0.276027693,1.5194E-16,RADIO PULSAR
1.081,,RADIO PULSAR
0.36855,,RADIO PULSAR
1.575886338,2.8925E-15,RADIO PULSAR
0.9381,,RADIO PULSAR
0.013138183,9.39235E-20,RADIO PULSAR
0.608205315,1.5604E-14,RADIO PULSAR
0.07654,,RADIO PULSAR
0.3416,,RADIO PULSAR
2.111264734,7.45504E-14,RADIO PULSAR
0.5081,,RADIO PULSAR
0.226118636,8.2764E-17,RADIO PULSAR
1.551535,,RADIO PULSAR
0.0047,,RADIO PULSAR
0.524270863,4.4811E-16,RADIO PULSAR
0.69676051,1.05139E-13,RADIO PULSAR
1.137449726,3.4696E-15,RADIO PULSAR
1.442447521,3.616E-15,RADIO PULSAR
1.442349479,1.07987E-15,RADIO PULSAR
0.900105016,6E-17,RADIO PULSAR
0.0165,,RADIO PULSAR
1.525,,RADIO PULSAR
0.417,,RADIO PULSAR
1.570275525,1.734E-15,RADIO PULSAR
0.9615,,RADIO PULSAR
1.438368602,1.468E-15,RADIO PULSAR
0.931733093,1.7857E-15,RADIO PULSAR
1.247960956,2.064E-15,RADIO PULSAR
0.0415,,RADIO PULSAR
3.013,,RADIO PULSAR
0.242961077,2.4E-16,RADIO PULSAR
1.24010246,2.8515E-15,RADIO PULSAR
,,RADIO PULSAR
1.444,,RADIO PULSAR
0.65105,,RADIO PULSAR
1.217094296,2.35454E-15,RADIO PULSAR
2.1916,,RADIO PULSAR
,,RADIO PULSAR
0.388539168,2.0219E-16,RADIO PULSAR
0.240952642,2.06825E-13,RADIO PULSAR
0.387664087,1.83649E-15,RADIO PULSAR
1.8194,,RADIO PULSAR
0.1468,,RADIO PULSAR
0.16,,RADIO PULSAR
0.8216,,RADIO PULSAR
0.94,,RADIO PULSAR
0.717311174,7.0612E-15,RADIO PULSAR
0.5367,,RADIO PULSAR
0.6544,,RADIO PULSAR
0.615033895,2.808E-16,RADIO PULSAR
0.003229156,2.088E-20,RADIO PULSAR
0.307942905,2.99E-15,RADIO PULSAR
0.406081181,3.6E-17,RADIO PULSAR
0.618715084,4.5024E-15,RADIO PULSAR
1.294,,RADIO PULSAR
0.003528072,-1.5E-22,RADIO PULSAR
1.0297,,RADIO PULSAR
0.003722082,1.23E-21,RADIO PULSAR
0.010377509,-7.27E-20,RADIO PULSAR
0.003118289,-2.353E-20,RADIO PULSAR
0.002486982,1.744E-20,RADIO PULSAR
0.003003501,1.4E-20,RADIO PULSAR
0.221507638,3.69127E-16,RADIO PULSAR
0.30618,,RADIO PULSAR
0.033027982,1.157E-19,RADIO PULSAR
0.031681843,5.8847E-19,RADIO PULSAR
0.145884187,5.26734E-15,RADIO PULSAR
0.297982327,5.94681E-17,RADIO PULSAR
0.443871368,1.5E-16,RADIO PULSAR
1.2483,,RADIO PULSAR
0.619198181,3.2448E-15,RADIO PULSAR
2.4961,,RADIO PULSAR
0.851078949,1.3792E-15,RADIO PULSAR
1.216804658,1.23196E-14,RADIO PULSAR
4.352302968,7.2E-16,RADIO PULSAR
1.19,,RADIO PULSAR
0.076541349,7.931E-18,RADIO PULSAR
0.3963,,RADIO PULSAR
0.814215242,6.097E-16,RADIO PULSAR
0.13372,,RADIO PULSAR
0.00208929,9.996E-22,RADIO PULSAR
1.0089,,RADIO PULSAR
0.230193614,8.85104E-15,RADIO PULSAR
0.352933479,6.5998E-15,RADIO PULSAR
0.82886089,2.06E-16,RADIO PULSAR
0.003708,,RADIO PULSAR
1.71842,,RADIO PULSAR
1.31,,RADIO PULSAR
1.353290955,7.1E-17,RADIO PULSAR
3.032071956,6.3562E-16,RADIO PULSAR
1.1469058,,RADIO PULSAR
1.811560611,1.516E-16,RADIO PULSAR
4.061,,RADIO PULSAR
1.235757453,5.40707E-16,RADIO PULSAR
0.767720392,1.83E-16,RADIO PULSAR
0.931089085,2.54871E-15,RADIO PULSAR
1.525265634,3.43256E-15,RADIO PULSAR
0.37054,,RADIO PULSAR
0.4764,,RADIO PULSAR
0.90506682,1.73878E-15,RADIO PULSAR
4.060754812,6.99E-15,RADIO PULSAR
0.499694912,2.842E-16,RADIO PULSAR
2.229431267,4.421E-15,RADIO PULSAR
0.003139215,,RADIO PULSAR
0.9157,,RADIO PULSAR
1.687418295,8.5E-17,RADIO PULSAR
1.261857209,1.7292E-15,RADIO PULSAR
0.226484332,1.4583E-16,RADIO PULSAR
,,RADIO PULSAR
0.595192859,2.533E-15,RADIO PULSAR
0.3051,,RADIO PULSAR
0.349433682,1.1237E-16,RADIO PULSAR
0.719166138,1.7327E-14,RADIO PULSAR
0.003159721,6.113E-20,RADIO PULSAR
0.840906468,1.1472E-15,RADIO PULSAR
0.60619068,3.71E-16,RADIO PULSAR
1.38704116,2.203E-15,RADIO PULSAR
1.241,,RADIO PULSAR
0.515,,RADIO PULSAR
0.18117849,1.9378E-17,RADIO PULSAR
0.37531,,RADIO PULSAR
1.30316,,RADIO PULSAR
0.414870537,8.621E-17,RADIO PULSAR
0.512194449,2.755E-16,RADIO PULSAR
0.577230943,4.36909E-15,RADIO PULSAR
2.723049824,5.6E-15,RADIO PULSAR
1.389136936,4.888E-15,RADIO PULSAR
0.269200541,7.3505E-18,RADIO PULSAR
1.099651368,3.094E-16,RADIO PULSAR
0.5481,,RADIO PULSAR
0.642505549,2.68E-18,RADIO PULSAR
0.434242252,3.9E-18,RADIO PULSAR
1.392715464,6.3E-16,RADIO PULSAR
1.014684793,7.14612E-16,RADIO PULSAR
0.012586275,1.7228E-19,RADIO PULSAR
1.752508064,1.72E-16,RADIO PULSAR
0.638565482,5.58234E-15,RADIO PULSAR
0.559573615,5.60383E-14,RADIO PULSAR
0.277700693,2.098E-16,RADIO PULSAR
1.066371072,5.6909E-16,RADIO PULSAR
4.910379078,1.48E-14,RADIO PULSAR
0.181927599,3.01245E-14,RADIO PULSAR
0.55704,,RADIO PULSAR
0.728408609,1.6E-17,RADIO PULSAR
1.240699039,5.6446E-16,RADIO PULSAR
0.538468822,2.76521E-15,RADIO PULSAR
0.472036662,3.32849E-15,RADIO PULSAR
1.262,,RADIO PULSAR
0.118710251,1.97E-18,RADIO PULSAR
0.040934989,2.719E-20,RADIO PULSAR
0.696171,,RADIO PULSAR
0.003220228,1.8211E-20,RADIO PULSAR
0.92247473,3.93444E-14,RADIO PULSAR
0.996023452,8.04E-16,RADIO PULSAR
0.568301008,5.28876E-15,RADIO PULSAR
0.745,,RADIO PULSAR
0.445944557,4.17572E-15,RADIO PULSAR
1.65643976,2.49279E-15,RADIO PULSAR
0.578375101,1.17E-16,RADIO PULSAR
0.176016347,2.43E-19,RADIO PULSAR
0.372619055,2.51205E-15,RADIO PULSAR
2.577223412,,RADIO PULSAR
0.518937987,1.37237E-15,RADIO PULSAR
0.692,,RADIO PULSAR
2.115171149,9.53764E-15,RADIO PULSAR
0.912511685,1.91E-16,RADIO PULSAR
0.529196918,3.06337E-15,RADIO PULSAR
0.008853497,4.9211E-21,RADIO PULSAR
2.7247846,,RADIO PULSAR
2.391396795,1.5641E-15,RADIO PULSAR
0.9958,,RADIO PULSAR
0.568442283,8.4E-17,RADIO PULSAR
0.024575295,2.99E-19,RADIO PULSAR
0.376386364,6.5993E-15,RADIO PULSAR
0.197030098,4.76594E-16,RADIO PULSAR
0.33662023,3.81E-16,RADIO PULSAR
0.332205672,1.0106E-14,RADIO PULSAR
0.0135,,RADIO PULSAR
0.751,,RADIO PULSAR
1.934478067,1.34224E-14,RADIO PULSAR
1.424568215,9.4418E-16,RADIO PULSAR
2.05257449,1.26E-15,RADIO PULSAR
0.220103583,,RADIO PULSAR
2.730861586,1.22E-15,RADIO PULSAR
0.354304,,RADIO PULSAR
0.340202652,1.676E-15,RADIO PULSAR
3.02530071,1.28E-16,RADIO PULSAR
0.138868073,1.74E-19,RADIO PULSAR
0.7145197,2.04827E-15,RADIO PULSAR
1.233032602,3.122E-16,RADIO PULSAR
1.837,,RADIO PULSAR
0.754,,RADIO PULSAR
0.579,,RADIO PULSAR
0.592,,RADIO PULSAR
0.933162514,6.986E-15,RADIO PULSAR
0.739681923,4.99821E-15,RADIO PULSAR
0.340729436,2.37227E-15,RADIO PULSAR
0.426843827,9.5E-17,RADIO PULSAR
0.475067675,1.99491E-16,RADIO PULSAR
1.336,,RADIO PULSAR
1.775343826,7.9096E-14,RADIO PULSAR
1.652861853,1.49482E-15,RADIO PULSAR
0.3118,,RADIO PULSAR
0.3419,,RADIO PULSAR
0.315,,RADIO PULSAR
1.174875,,RADIO PULSAR
0.424,,RADIO PULSAR
0.476734842,1.11216E-14,RADIO PULSAR
1.888,,RADIO PULSAR
1.118225345,2.87897E-15,RADIO PULSAR
2.05743,,RADIO PULSAR
1.056844369,6.467E-16,RADIO PULSAR
1.063906283,1.3919E-14,RADIO PULSAR
0.419102265,6.9048E-14,RADIO PULSAR
0.687,,RADIO PULSAR
1.061,,RADIO PULSAR
0.272450631,1.07117E-14,RADIO PULSAR
1.270846927,4.093E-16,RADIO PULSAR
0.727617873,3.905E-15,RADIO PULSAR
0.529623,,RADIO PULSAR
1.766208099,1.3402E-13,RADIO PULSAR
0.651800819,3.31E-16,RADIO PULSAR
0.793348,,RADIO PULSAR
23.53537848,2.716E-14,RADIO PULSAR
0.403478335,2.216E-16,RADIO PULSAR
0.368246454,5.75295E-15,RADIO PULSAR
1.476687,,RADIO PULSAR
0.101439066,5.84996E-15,RADIO PULSAR
0.196321375,2.56763E-16,RADIO PULSAR
0.173263836,1.5016E-15,RADIO PULSAR
0.436040951,1.519E-16,RADIO PULSAR
1.222948521,3.9107E-16,RADIO PULSAR
3.07,,RADIO PULSAR
0.461,,RADIO PULSAR
2.256488427,7.03689E-15,RADIO PULSAR
1.473,,RADIO PULSAR
1.206404288,2.04E-15,RADIO PULSAR
0.912,,RADIO PULSAR
0.79,,RADIO PULSAR
0.005982513,1.614E-20,RADIO PULSAR
0.440283,,RADIO PULSAR
0.233651969,3.52563E-16,RADIO PULSAR
0.637,,RADIO PULSAR
0.594576165,5.57316E-15,RADIO PULSAR
0.756899382,1.1761E-15,RADIO PULSAR
0.04668588,,RADIO PULSAR
0.495369868,1.9345E-13,RADIO PULSAR
0.32267355,3.97E-16,RADIO PULSAR
0.944783887,1.62628E-14,RADIO PULSAR
0.266,,RADIO PULSAR
0.776155311,8.44E-16,RADIO PULSAR
0.443054561,2.25534E-15,RADIO PULSAR
2.351744936,1.88925E-13,RADIO PULSAR
1.456004,,RADIO PULSAR
0.548879819,6.6212E-16,RADIO PULSAR
1.799,,RADIO PULSAR
2.304878838,5.219E-15,RADIO PULSAR
1.708233,,RADIO PULSAR
1.567994018,3.60812E-15,RADIO PULSAR
1.436309536,2.82546E-15,RADIO PULSAR
0.510718135,3.226E-16,RADIO PULSAR
0.318357771,1.506E-16,RADIO PULSAR
0.521455427,1.599E-15,RADIO PULSAR
0.380140345,1.681E-16,RADIO PULSAR
0.717962727,9.6E-16,RADIO PULSAR
1.386,,RADIO PULSAR
0.216018279,1.632E-16,RADIO PULSAR
0.195670945,6.853E-19,RADIO PULSAR
1.750989163,3.43E-15,RADIO PULSAR
1.892981804,6.7E-16,RADIO PULSAR
3.631169679,5.74E-15,RADIO PULSAR
1.164,,RADIO PULSAR
0.682542497,9.6606E-15,RADIO PULSAR
1.679164229,5.95492E-15,RADIO PULSAR
1.39,,RADIO PULSAR
0.806,,RADIO PULSAR
0.022258801,1.95E-20,RADIO PULSAR
1.599798375,7.839E-15,RADIO PULSAR
1.283659843,1.3051E-14,RADIO PULSAR
1.761934247,4.81E-15,RADIO PULSAR
4.301872101,8.36E-15,RADIO PULSAR
0.091505781,1.089E-17,RADIO PULSAR
1.394103786,1.0882E-15,RADIO PULSAR
0.501927178,9.4E-16,RADIO PULSAR
0.407700524,6.78E-16,RADIO PULSAR
0.5521697,,RADIO PULSAR
1.944788973,7.6E-17,RADIO PULSAR
0.008565406,1.26E-20,RADIO PULSAR
1.02862,,RADIO PULSAR
1.364678767,1.553E-15,RADIO PULSAR
6.827692802,2.697E-14,RADIO PULSAR
1.07111811,4.809E-17,RADIO PULSAR
,,RADIO PULSAR
0.813374778,6.28E-16,RADIO PULSAR
0.855401266,2.693E-15,RADIO PULSAR
0.03680412,,RADIO PULSAR
0.832911329,7.194E-16,RADIO PULSAR
0.22,,RADIO PULSAR
1.664500786,4.82385E-15,RADIO PULSAR
0.39071509,7.6601E-17,RADIO PULSAR
1.1459,,RADIO PULSAR
1.349184472,5.5144E-15,RADIO PULSAR
1.466820306,3.10998E-15,RADIO PULSAR
0.588,,RADIO PULSAR
0.219,,RADIO PULSAR
0.041741148,5.5E-19,RADIO PULSAR
,,RADIO PULSAR
1.292241447,1.68114E-16,RADIO PULSAR
0.515218649,8.89E-16,RADIO PULSAR
,,RADIO PULSAR
1.393729135,5.1E-17,RADIO PULSAR
0.947903,,RADIO PULSAR
1.57905,,RADIO PULSAR
0.432525935,1.14E-16,RADIO PULSAR
0.004201609,6.943E-21,RADIO PULSAR
2.05621,,RADIO PULSAR
0.657873,,RADIO PULSAR
1.493600919,3.543E-16,RADIO PULSAR
1.602227974,4.463E-16,RADIO PULSAR
0.002021179,8.95E-21,RADIO PULSAR
1.214440512,3.79879E-15,RADIO PULSAR
0.203558453,3.69E-17,RADIO PULSAR
,,RADIO PULSAR
1.039203,,RADIO PULSAR
0.670037418,5.663E-16,RADIO PULSAR
1.011727191,8.8E-16,RADIO PULSAR
0.395763022,2.545E-16,RADIO PULSAR
